system:index,mean_temp_NovApr_1991to2020,precip2022,precip2023,sampledate,surveyyear,temp2022,temp2023,treeholeid,.geo
00000000000000000087,12.497706254323324,262.06959332246333,1063.3756625764363,2/20/22,2022,13.30401611328125,11.299625396728516,SLO.08,"{""type"":""Point"",""coordinates"":[-120.45563646569177,35.21732017315964]}"
00000000000000000088,11.68694709142049,333.92668686807156,1269.0826684236526,2/20/22,2022,12.089500427246094,9.791924476623535,SLO.09,"{""type"":""Point"",""coordinates"":[-120.46343989253532,35.23542412343663]}"
00000000000000000089,12.497706254323324,262.06959332246333,1063.3756625764363,2/20/22,2022,13.30401611328125,11.299625396728516,SLO.10,"{""type"":""Point"",""coordinates"":[-120.45883364114708,35.22752259636992]}"
0000000000000000008a,10.539445304870606,414.1177918477333,1265.9085701543372,2/21/22,2022,11.551182746887207,9.125446319580078,BIG.01,"{""type"":""Point"",""coordinates"":[-121.38582724094584,35.998153358628535]}"
0000000000000000008b,10.332018566131591,632.1906844750047,1842.7264511063695,2/21/22,2022,11.947172164916992,8.834261894226074,BIG.02,"{""type"":""Point"",""coordinates"":[-121.41252833805387,36.01347037074713]}"
0000000000000000008c,10.539445304870606,414.1177918477333,1265.9085701543372,2/21/22,2022,11.551182746887207,9.125446319580078,BIG.03,"{""type"":""Point"",""coordinates"":[-121.3861928872322,35.99770298942215]}"
0000000000000000008d,10.539445304870606,414.1177918477333,1265.9085701543372,2/21/22,2022,11.551182746887207,9.125446319580078,BIG.04,"{""type"":""Point"",""coordinates"":[-121.36644352866655,35.98630552712954]}"
0000000000000000008e,10.539445304870606,414.1177918477333,1265.9085701543372,2/21/22,2022,11.551182746887207,9.125446319580078,BIG.05,"{""type"":""Point"",""coordinates"":[-121.36376360893338,35.99068882346507]}"
0000000000000000008f,10.761705621083577,313.9779944512993,886.1659833574668,2/21/22,2022,11.387812614440918,9.319756507873535,BIG.06,"{""type"":""Point"",""coordinates"":[-121.25447996031552,35.98008954026104]}"
00000000000000000090,10.761705621083577,313.9779944512993,886.1659833574668,2/21/22,2022,11.387812614440918,9.319756507873535,BIG.07,"{""type"":""Point"",""coordinates"":[-121.25582214973264,35.980156426776844]}"
00000000000000000091,10.796555105845133,340.83359197340906,1102.805962705781,2/21/22,2022,11.798129081726074,9.321364402770996,BIG.08,"{""type"":""Point"",""coordinates"":[-121.48229097403502,36.2354310438845]}"
00000000000000000092,10.796555105845133,340.83359197340906,1102.805962705781,2/21/22,2022,11.798129081726074,9.321364402770996,BIG.09,"{""type"":""Point"",""coordinates"":[-121.48285727986887,36.23507431580023]}"
00000000000000000093,10.796555105845133,340.83359197340906,1102.805962705781,2/21/22,2022,11.798129081726074,9.321364402770996,BIG.10,"{""type"":""Point"",""coordinates"":[-121.4854168038735,36.233473498522045]}"
00000000000000000094,10.796555105845133,340.83359197340906,1102.805962705781,2/21/22,2022,11.798129081726074,9.321364402770996,BIG.11,"{""type"":""Point"",""coordinates"":[-121.48474347961442,36.23371428997892]}"
00000000000000000095,10.796555105845133,340.83359197340906,1102.805962705781,2/21/22,2022,11.798129081726074,9.321364402770996,BIG.12,"{""type"":""Point"",""coordinates"":[-121.48568880903777,36.23396845873898]}"
00000000000000000096,10.333980305989583,260.3249952495098,882.3318804721348,2/22/22,2022,10.943904876708984,9.224059104919434,PAR.01,"{""type"":""Point"",""coordinates"":[-120.73537817027969,35.65099450521357]}"
00000000000000000097,11.894180552164714,392.65809426712804,1443.626863016747,2/22/22,2022,12.092881202697754,9.840432167053223,PAR.02,"{""type"":""Point"",""coordinates"":[-120.74103231041545,35.42372304272154]}"
00000000000000000098,11.677443567911784,445.75759045779705,1624.3314488807227,2/22/22,2022,11.008127212524414,9.10669231414795,PAR.03,"{""type"":""Point"",""coordinates"":[-120.7335187251404,35.425087527643896]}"
00000000000000000099,11.894180552164714,392.65809426712804,1443.626863016747,2/22/22,2022,12.092881202697754,9.840432167053223,PAR.04,"{""type"":""Point"",""coordinates"":[-120.74084948727227,35.42422692114057]}"
0000000000000000009a,11.894180552164714,392.65809426712804,1443.626863016747,2/22/22,2022,12.092881202697754,9.840432167053223,PAR.05,"{""type"":""Point"",""coordinates"":[-120.73943595223832,35.422621644761335]}"
0000000000000000009b,10.505999755859374,312.3391924453899,1208.1404633903876,2/22/22,2022,10.842888832092285,9.648487091064453,PAR.06,"{""type"":""Point"",""coordinates"":[-120.68833465416583,35.45545846491892]}"
0000000000000000009c,10.505999755859374,312.3391924453899,1208.1404633903876,2/22/22,2022,10.842888832092285,9.648487091064453,PAR.07,"{""type"":""Point"",""coordinates"":[-120.6884639680964,35.45568587907264]}"
0000000000000000009d,10.505999755859374,312.3391924453899,1208.1404633903876,2/22/22,2022,10.842888832092285,9.648487091064453,PAR.08,"{""type"":""Point"",""coordinates"":[-120.68835249057005,35.45571263367896]}"
0000000000000000009e,10.887161254882812,325.2558872248046,1198.7226738929749,2/22/22,2022,11.224517822265625,9.456018447875977,PAR.09,"{""type"":""Point"",""coordinates"":[-120.80595682175365,35.53951697887743]}"
0000000000000000009f,10.74002882639567,226.74949477403425,689.5704775601625,2/22/22,2022,11.198518753051758,9.725422859191895,PAR.10,"{""type"":""Point"",""coordinates"":[-120.66619075833444,35.622103989488295]}"
000000000000000000a0,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.01,"{""type"":""Point"",""coordinates"":[-121.55158094530452,36.384949161307595]}"
000000000000000000a1,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.02,"{""type"":""Point"",""coordinates"":[-121.55633880612855,36.375544917185884]}"
000000000000000000a2,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.03,"{""type"":""Point"",""coordinates"":[-121.54672052515627,36.376570510428174]}"
000000000000000000a3,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.04,"{""type"":""Point"",""coordinates"":[-121.54302838948402,36.37561180370169]}"
000000000000000000a4,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.05,"{""type"":""Point"",""coordinates"":[-121.54683200268259,36.378278346131644]}"
000000000000000000a5,10.821655559539796,278.53919161856174,877.9352776068554,2/25/22,2022,11.373360633850098,9.126126289367676,HAS.06,"{""type"":""Point"",""coordinates"":[-121.56021376494401,36.36884288830255]}"
000000000000000000a6,10.742061138153076,294.4377895715297,910.6162784434855,2/25/22,2022,11.422276496887207,9.183501243591309,HAS.07,"{""type"":""Point"",""coordinates"":[-121.55887603462794,36.36759879910864]}"
000000000000000000a7,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.01,"{""type"":""Point"",""coordinates"":[-121.81368690522609,36.45340082157904]}"
000000000000000000a8,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.02,"{""type"":""Point"",""coordinates"":[-121.81813708807744,36.44837095559076]}"
000000000000000000a9,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.03,"{""type"":""Point"",""coordinates"":[-121.81710703573408,36.44939654883305]}"
000000000000000000aa,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.04,"{""type"":""Point"",""coordinates"":[-121.82677436681794,36.466831633952026]}"
000000000000000000ab,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.05,"{""type"":""Point"",""coordinates"":[-121.83894771269385,36.470826988495915]}"
000000000000000000ac,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.06,"{""type"":""Point"",""coordinates"":[-121.8203042111894,36.46617168699612]}"
000000000000000000ad,11.205758762359618,417.18809286877513,1235.8675775565207,2/26/22,2022,12.033289909362793,9.721671104431152,SLP.07,"{""type"":""Point"",""coordinates"":[-121.78933575437323,36.438052595753085]}"
000000000000000000ae,10.718893400828044,549.8574886794668,1577.7557642029133,2/26/22,2022,11.92201042175293,9.418338775634766,SLP.08,"{""type"":""Point"",""coordinates"":[-121.8361652336365,36.467148230126824]}"
000000000000000000af,11.619013786315918,319.6175960311666,955.2079699449241,2/26/22,2022,12.233044624328613,9.974379539489746,SLP.09,"{""type"":""Point"",""coordinates"":[-121.81205487424053,36.49199880029768]}"
000000000000000000b0,10.64528824488322,400.5748903641943,1167.749870531261,3/13/22,2022,11.562765121459961,10.031638145446777,Marin.26,"{""type"":""Point"",""coordinates"":[-122.57521664223462,38.152960433493625]}"
000000000000000000b1,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.31,"{""type"":""Point"",""coordinates"":[-122.54449789507743,38.13008524508945]}"
000000000000000000b2,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.32,"{""type"":""Point"",""coordinates"":[-122.5445201905827,38.13004065407891]}"
000000000000000000b3,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.35,"{""type"":""Point"",""coordinates"":[-122.54398955755735,38.1304910232853]}"
000000000000000000b4,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.37,"{""type"":""Point"",""coordinates"":[-122.54382902991941,38.13089234238013]}"
000000000000000000b5,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.38,"{""type"":""Point"",""coordinates"":[-122.54404306677002,38.130236854525265]}"
000000000000000000b6,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.39,"{""type"":""Point"",""coordinates"":[-122.54457815889639,38.13021455902]}"
000000000000000000b7,10.59898370107015,340.3752905137371,1028.1174764223397,3/13/22,2022,11.63924789428711,10.213281631469727,Marin.40,"{""type"":""Point"",""coordinates"":[-122.54443100856162,38.130700601034825]}"
000000000000000000b8,10.572764460245768,467.73158606051584,1414.3554618023336,3/15/22,2022,11.058551788330078,8.979188919067383,HOP.101,"{""type"":""Point"",""coordinates"":[-123.03256434178131,38.78055661126086]}"
000000000000000000b9,9.725219980875652,402.78489029593766,1065.587074949639,3/16/22,2022,10.272496223449707,8.44958782196045,WIL.01,"{""type"":""Point"",""coordinates"":[-123.16950333513262,39.22916893184384]}"
000000000000000000ba,9.475045935312908,416.1586891938932,1071.8678713119007,3/16/22,2022,9.813446044921875,7.989587783813477,WIL.02,"{""type"":""Point"",""coordinates"":[-123.1697619629937,39.230274788905085]}"
000000000000000000bb,9.475045935312908,416.1586891938932,1071.8678713119007,3/16/22,2022,9.813446044921875,7.989587783813477,WIL.03,"{""type"":""Point"",""coordinates"":[-123.16395175432108,39.2308678493452]}"
000000000000000000bc,9.725219980875652,402.78489029593766,1065.587074949639,3/16/22,2022,10.272496223449707,8.44958782196045,WIL.04,"{""type"":""Point"",""coordinates"":[-123.18540003038817,39.20390366527502]}"
000000000000000000bd,9.725219980875652,402.78489029593766,1065.587074949639,3/16/22,2022,10.272496223449707,8.44958782196045,WIL.05,"{""type"":""Point"",""coordinates"":[-123.18570324925979,39.206102002094354]}"
000000000000000000be,9.851629384358723,387.2988872337155,1054.5845750719309,3/16/22,2022,10.454156875610352,8.66092300415039,WIL.06,"{""type"":""Point"",""coordinates"":[-123.18601092723247,39.20456361223093]}"
000000000000000000bf,9.725219980875652,402.78489029593766,1065.587074949639,3/16/22,2022,10.272496223449707,8.44958782196045,WIL.07,"{""type"":""Point"",""coordinates"":[-123.1855783944303,39.20573635580798]}"
000000000000000000c0,8.894199132919312,473.614389045164,1227.5973674959969,3/17/22,2022,9.171215057373047,7.341728210449219,COV.01,"{""type"":""Point"",""coordinates"":[-123.23912773898113,39.801137823969334]}"
000000000000000000c1,8.027210696538289,435.9960832018405,1124.3919694956858,3/17/22,2022,8.356779098510742,6.367724418640137,COV.02,"{""type"":""Point"",""coordinates"":[-123.08590410858262,39.82458377730836]}"
000000000000000000c2,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H1,"{""type"":""Point"",""coordinates"":[-116.8228291329547,32.67833924703492]}"
000000000000000000c3,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H2,"{""type"":""Point"",""coordinates"":[-116.8228202147526,32.68719502172707]}"
000000000000000000c4,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H3A,"{""type"":""Point"",""coordinates"":[-116.82275332823676,32.678232228609644]}"
000000000000000000c5,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H4,"{""type"":""Point"",""coordinates"":[-116.8220041992598,32.679458481399344]}"
000000000000000000c6,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H5,"{""type"":""Point"",""coordinates"":[-116.81812924044435,32.68261998404623]}"
000000000000000000c7,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H6A,"{""type"":""Point"",""coordinates"":[-116.81757185281266,32.683288849204246]}"
000000000000000000c8,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H7,"{""type"":""Point"",""coordinates"":[-116.81861082335811,32.6819243642819]}"
000000000000000000c9,14.00253931681315,223.22049605846405,515.7320821583271,3/17/22,2022,15.151926040649414,12.72264289855957,H8,"{""type"":""Point"",""coordinates"":[-116.82004665389732,32.680867557332235]}"
000000000000000000ca,10.735016504923502,286.9811935722828,947.8941692337394,3/18/22,2022,11.565531730651855,9.308297157287598,ARP.01,"{""type"":""Point"",""coordinates"":[-122.27284499980044,40.46674337911615]}"
000000000000000000cb,6.974658838907877,530.9356897228863,1202.144860724482,3/18/22,2022,8.400206565856934,5.449569225311279,NOR.01,"{""type"":""Point"",""coordinates"":[-121.8619789696349,40.478176514217196]}"
000000000000000000cc,6.974658838907877,530.9356897228863,1202.144860724482,3/18/22,2022,8.400206565856934,5.449569225311279,NOR.02,"{""type"":""Point"",""coordinates"":[-121.8619789696349,40.478176514217196]}"
000000000000000000cd,6.937008476257324,556.0895827734203,1262.2235719279852,3/18/22,2022,8.296249389648438,5.344080924987793,NOR.03,"{""type"":""Point"",""coordinates"":[-121.83075634405871,40.506143996024406]}"
000000000000000000ce,9.887211640675863,621.8663904517889,1661.2227544486523,3/18/22,2022,11.070120811462402,8.570439338684082,SHA.01,"{""type"":""Point"",""coordinates"":[-122.52139975162059,40.6149148480211]}"
000000000000000000cf,6.937008476257324,556.0895827734203,1262.2235719279852,3/18/22,2022,8.296249389648438,5.344080924987793,SHI.01,"{""type"":""Point"",""coordinates"":[-121.83131373169034,40.506960011517194]}"
000000000000000000d0,10.37626485824585,693.6019777408801,1690.2583712432534,3/19/22,2022,11.354461669921875,8.6493501663208,SHA.02,"{""type"":""Point"",""coordinates"":[-122.39174692939059,40.71941388120861]}"
000000000000000000d1,9.8673677444458,701.2672841139138,1731.751855154056,3/19/22,2022,10.824265480041504,8.130850791931152,SHA.03,"{""type"":""Point"",""coordinates"":[-122.31610273911993,40.799017753214734]}"
000000000000000000d2,8.876781860987345,744.2429802007973,1706.6557517759502,3/19/22,2022,9.632883071899414,6.8652143478393555,SHA.04,"{""type"":""Point"",""coordinates"":[-122.41189314795007,40.99838416131429]}"
000000000000000000d3,9.83390115102132,427.3492883578874,1206.508673094213,3/28/22,2022,10.119831085205078,8.239805221557617,HOP.20,"{""type"":""Point"",""coordinates"":[-123.08040603698372,39.001977733170776]}"
000000000000000000d4,10.522659873962402,491.94708249066025,1113.8405704982579,3/29/22,2022,10.969566345214844,8.995119094848633,PLA.01,"{""type"":""Point"",""coordinates"":[-121.05435996413794,38.90397561021814]}"
000000000000000000d5,10.522659873962402,491.94708249066025,1113.8405704982579,3/29/22,2022,10.969566345214844,8.995119094848633,PLA.02,"{""type"":""Point"",""coordinates"":[-121.02265575564793,38.93356174570775]}"
000000000000000000d6,10.522659873962402,491.94708249066025,1113.8405704982579,3/29/22,2022,10.969566345214844,8.995119094848633,PLA.03,"{""type"":""Point"",""coordinates"":[-121.02807802252894,38.932268606402246]}"
000000000000000000d7,10.135163688659668,566.6982838113327,1237.1223689182661,3/29/22,2022,10.733779907226562,8.582110404968262,PLA.04,"{""type"":""Point"",""coordinates"":[-120.95184523091922,38.96702284001281]}"
000000000000000000d8,10.135163688659668,566.6982838113327,1237.1223689182661,3/29/22,2022,10.733779907226562,8.582110404968262,PLA.05,"{""type"":""Point"",""coordinates"":[-120.95175158979711,38.96699608540649]}"
000000000000000000d9,9.78164602915446,632.3124794953037,1416.784053874435,3/29/22,2022,10.494927406311035,8.174095153808594,PLA.06,"{""type"":""Point"",""coordinates"":[-120.93378587165276,39.04950729129944]}"
000000000000000000da,9.78164602915446,632.3124794953037,1416.784053874435,3/29/22,2022,10.494927406311035,8.174095153808594,PLA.07,"{""type"":""Point"",""coordinates"":[-120.93364318041907,39.049476077592075]}"
000000000000000000db,9.077750555674235,650.7637886404991,1462.8133512735367,3/29/22,2022,9.828211784362793,7.465932369232178,PLA.08,"{""type"":""Point"",""coordinates"":[-120.99477299676074,39.07963743711758]}"
000000000000000000dc,9.077750555674235,650.7637886404991,1462.8133512735367,3/29/22,2022,9.828211784362793,7.465932369232178,PLA.09,"{""type"":""Point"",""coordinates"":[-120.99319893408887,39.081305140911574]}"
000000000000000000dd,9.077750555674235,650.7637886404991,1462.8133512735367,3/29/22,2022,9.828211784362793,7.465932369232178,PLA.10,"{""type"":""Point"",""coordinates"":[-120.99291355162146,39.08136756832632]}"
000000000000000000de,8.36054630279541,707.9487858391367,1632.29435793811,3/30/22,2022,9.719579696655273,7.469968318939209,NEV.01,"{""type"":""Point"",""coordinates"":[-121.02992409036506,39.26829754358783]}"
000000000000000000df,9.56844876607259,672.637183740735,1508.6997532583773,3/30/22,2022,10.575439453125,8.119364738464355,NEV.02,"{""type"":""Point"",""coordinates"":[-121.08325493896426,39.396122134385905]}"
000000000000000000e0,9.56844876607259,672.637183740735,1508.6997532583773,3/30/22,2022,10.575439453125,8.119364738464355,NEV.03,"{""type"":""Point"",""coordinates"":[-121.0820063906693,39.3961132161838]}"
000000000000000000e1,9.522214031219482,735.425880741328,1679.2699499218725,3/30/22,2022,10.144155502319336,7.829939842224121,NEV.05,"{""type"":""Point"",""coordinates"":[-121.12018521388893,39.41825711201521]}"
000000000000000000e2,9.522214031219482,735.425880741328,1679.2699499218725,3/30/22,2022,10.144155502319336,7.829939842224121,NEV.06,"{""type"":""Point"",""coordinates"":[-121.12031898692051,39.4181902254994]}"
000000000000000000e3,9.522214031219482,735.425880741328,1679.2699499218725,3/30/22,2022,10.144155502319336,7.829939842224121,NEV.07,"{""type"":""Point"",""coordinates"":[-121.12022980489945,39.41570650621264]}"
000000000000000000e4,9.56844876607259,672.637183740735,1508.6997532583773,3/30/22,2022,10.575439453125,8.119364738464355,NEV.08,"{""type"":""Point"",""coordinates"":[-121.06722892977817,39.35827328464425]}"
000000000000000000e5,5.001739168167115,480.54609073954634,1744.637362269219,4/2/22,2022,5.887433052062988,2.3715755939483643,YOS.01,"{""type"":""Point"",""coordinates"":[-119.60128162205363,37.74263841365658]}"
000000000000000000e6,2.663836654027303,552.1361939455383,1917.5031605716795,4/2/22,2022,3.6363754272460938,-0.44831719994544983,YOS.02,"{""type"":""Point"",""coordinates"":[-119.602146687658,37.74200076220595]}"
000000000000000000e7,6.880910619099935,557.867583690444,1807.2220442045946,4/3/22,2022,8.281596183776855,5.060685634613037,WAW.02,"{""type"":""Point"",""coordinates"":[-119.67913306734575,37.547427887738834]}"
000000000000000000e8,10.175937875111897,366.01478993613273,1269.2736728861928,4/4/22,2022,11.0679349899292,8.851776123046875,FRS.01,"{""type"":""Point"",""coordinates"":[-119.50977640933588,37.1516068645276]}"
000000000000000000e9,9.227216180165609,457.50558416970307,1609.5127473175526,4/4/22,2022,10.341815948486328,7.595951080322266,FRS.03,"{""type"":""Point"",""coordinates"":[-119.49846812906436,37.23451493041431]}"
000000000000000000ea,10.175937875111897,366.01478993613273,1269.2736728861928,4/4/22,2022,11.0679349899292,8.851776123046875,FRS.04,"{""type"":""Point"",""coordinates"":[-119.50943751765581,37.15164253733603]}"
000000000000000000eb,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.05,"{""type"":""Point"",""coordinates"":[-119.31058390617738,37.112076933688805]}"
000000000000000000ec,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.06,"{""type"":""Point"",""coordinates"":[-119.31063741539006,37.112166115709876]}"
000000000000000000ed,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.08,"{""type"":""Point"",""coordinates"":[-119.31090050235218,37.11460970308716]}"
000000000000000000ee,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.09,"{""type"":""Point"",""coordinates"":[-119.31090050235218,37.11460970308716]}"
000000000000000000ef,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.10,"{""type"":""Point"",""coordinates"":[-119.31057944707634,37.11275917614998]}"
000000000000000000f0,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.12,"{""type"":""Point"",""coordinates"":[-119.31160058121759,37.113436959510096]}"
000000000000000000f1,5.324324703216552,477.1675948873162,1694.1019544154406,4/4/22,2022,5.496823310852051,2.1280789375305176,FRS.14,"{""type"":""Point"",""coordinates"":[-119.30580374984811,37.11960389626702]}"
000000000000000000f2,6.267851368586222,586.2051870897412,1851.9800760182552,4/4/22,2022,7.601814270019531,4.287840843200684,WAW.04,"{""type"":""Point"",""coordinates"":[-119.62716224456787,37.542603140399]}"
000000000000000000f3,7.3302673180898035,571.5433897140902,1831.4610476121306,4/4/22,2022,9.053318977355957,5.508092880249023,WAW.06,"{""type"":""Point"",""coordinates"":[-119.6272514265889,37.418417176060544]}"
000000000000000000f4,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.07,"{""type"":""Point"",""coordinates"":[-119.63292786222993,37.39175175176093]}"
000000000000000000f5,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.08,"{""type"":""Point"",""coordinates"":[-119.63296799413943,37.391515419405096]}"
000000000000000000f6,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.09,"{""type"":""Point"",""coordinates"":[-119.63298137144257,37.39109180480503]}"
000000000000000000f7,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.10,"{""type"":""Point"",""coordinates"":[-119.63295907593734,37.391497583000884]}"
000000000000000000f8,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.11,"{""type"":""Point"",""coordinates"":[-119.63310176717103,37.391292464352425]}"
000000000000000000f9,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.12,"{""type"":""Point"",""coordinates"":[-119.63325337660683,37.3920995616431]}"
000000000000000000fa,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.13,"{""type"":""Point"",""coordinates"":[-119.63279854829939,37.39218874366417]}"
000000000000000000fb,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.14,"{""type"":""Point"",""coordinates"":[-119.63301704425102,37.39275950859901]}"
000000000000000000fc,9.314381043116251,458.69949058047496,1540.4791597747244,4/4/22,2022,10.506224632263184,7.547295570373535,WAW.15,"{""type"":""Point"",""coordinates"":[-119.63285205751203,37.39254547174844]}"
000000000000000000fd,2.663836654027303,552.1361939455383,1917.5031605716795,4/4/22,2022,3.6363754272460938,-0.44831719994544983,YOS.03,"{""type"":""Point"",""coordinates"":[-119.60349333617617,37.74075667301203]}"
000000000000000000fe,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.04,"{""type"":""Point"",""coordinates"":[-120.22562265605188,37.840453254364974]}"
000000000000000000ff,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.05,"{""type"":""Point"",""coordinates"":[-120.22669729940573,37.841162251432465]}"
00000000000000000100,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.06,"{""type"":""Point"",""coordinates"":[-120.22662149468783,37.841318319969346]}"
00000000000000000101,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.07,"{""type"":""Point"",""coordinates"":[-120.22894468633667,37.840408663354445]}"
00000000000000000102,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.08,"{""type"":""Point"",""coordinates"":[-120.22894468633667,37.840408663354445]}"
00000000000000000103,7.396496136983235,435.40848660469055,1643.790672114963,4/4/22,2022,8.805763244628906,6.177875518798828,YOS.09,"{""type"":""Point"",""coordinates"":[-120.22638516233204,37.85036137690573]}"
00000000000000000104,8.07106482187907,405.76438590465114,1480.0964684547216,4/4/22,2022,9.084935188293457,6.610268592834473,YOS.10,"{""type"":""Point"",""coordinates"":[-120.21461759465197,37.86679316428767]}"
00000000000000000105,8.07106482187907,405.76438590465114,1480.0964684547216,4/4/22,2022,9.084935188293457,6.610268592834473,YOS.11,"{""type"":""Point"",""coordinates"":[-120.21483609060355,37.86688234630875]}"
00000000000000000106,8.07106482187907,405.76438590465114,1480.0964684547216,4/4/22,2022,9.084935188293457,6.610268592834473,YOS.12,"{""type"":""Point"",""coordinates"":[-120.189173964041,37.85967643900638]}"
00000000000000000107,6.912005186080933,779.9064792223799,721.9413813918363,4/13/22,2022,6.63723087310791,5.430954933166504,COR.01,"{""type"":""Point"",""coordinates"":[-123.25160430372864,44.5395257536957]}"
00000000000000000108,6.857311375935873,814.9737791771477,738.2382800753403,4/13/22,2022,6.6121649742126465,5.393463134765625,COR.02,"{""type"":""Point"",""coordinates"":[-123.2705465650037,44.552430392144366]}"
00000000000000000109,6.857311375935873,814.9737791771477,738.2382800753403,4/13/22,2022,6.6121649742126465,5.393463134765625,COR.03,"{""type"":""Point"",""coordinates"":[-123.26976176321831,44.55212271417168]}"
0000000000000000010a,6.857311375935873,814.9737791771477,738.2382800753403,4/13/22,2022,6.6121649742126465,5.393463134765625,COR.04,"{""type"":""Point"",""coordinates"":[-123.2737080676506,44.55533326693016]}"
0000000000000000010b,6.730275885264079,917.2502791458683,840.8436746969819,4/13/22,2022,6.5252366065979,5.281697750091553,COR.05,"{""type"":""Point"",""coordinates"":[-123.2729500204715,44.56666384270697]}"
0000000000000000010c,6.898821147282918,866.7507763761096,789.5135767662432,4/13/22,2022,6.625653266906738,5.4475250244140625,COR.07,"{""type"":""Point"",""coordinates"":[-123.26627028709346,44.56747539909869]}"
0000000000000000010d,6.429960918426514,1061.9421775555238,1036.0277766985819,4/13/22,2022,6.299160957336426,4.9767656326293945,COR.08,"{""type"":""Point"",""coordinates"":[-123.27996864552965,44.606501451518454]}"
