system:index,date,mean_temperature,point_id,treeholeid,.geo
00000000000000000004_96,2022-04-30,17.692399978637695,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_97,2022-05-01,14.892999649047852,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_98,2022-05-02,16.93000030517578,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_99,2022-05-03,14.363299369812012,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_100,2022-05-04,17.82270050048828,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_101,2022-05-05,19.36629867553711,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_102,2022-05-06,18.404998779296875,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_103,2022-05-07,16.613800048828125,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_104,2022-05-08,13.089399337768555,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_105,2022-05-09,12.288899421691895,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_106,2022-05-10,11.6451997756958,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_107,2022-05-11,10.565299987792969,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_108,2022-05-12,16.68549919128418,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_109,2022-05-13,21.826398849487305,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_110,2022-05-14,23.885099411010742,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_111,2022-05-15,20.117799758911133,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_112,2022-05-16,16.87579917907715,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_113,2022-05-17,16.02159881591797,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_114,2022-05-18,17.280399322509766,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_115,2022-05-19,16.617300033569336,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_116,2022-05-20,13.559700012207031,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_117,2022-05-21,13.886799812316895,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_118,2022-05-22,16.18790054321289,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_119,2022-05-23,15.85890007019043,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_120,2022-05-24,19.67020034790039,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_121,2022-05-25,19.251798629760742,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_122,2022-05-26,19.143798828125,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_123,2022-05-27,16.446399688720703,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_124,2022-05-28,15.031299591064453,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_125,2022-05-29,15.630799293518066,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_126,2022-05-30,17.151399612426758,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_127,2022-05-31,17.090999603271484,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_128,2022-06-01,20.049400329589844,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_129,2022-06-02,19.668699264526367,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_130,2022-06-03,18.647899627685547,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_131,2022-06-04,17.079898834228516,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_132,2022-06-05,19.327499389648438,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_133,2022-06-06,19.691099166870117,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_134,2022-06-07,20.955299377441406,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_135,2022-06-08,21.857099533081055,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_136,2022-06-09,22.79199981689453,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_137,2022-06-10,24.457199096679688,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_138,2022-06-11,23.963098526000977,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_139,2022-06-12,21.38990020751953,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_140,2022-06-13,18.822599411010742,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_141,2022-06-14,19.943300247192383,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_142,2022-06-15,21.46489906311035,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_143,2022-06-16,21.513500213623047,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_144,2022-06-17,18.465700149536133,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_145,2022-06-18,16.347900390625,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_146,2022-06-19,17.57040023803711,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_147,2022-06-20,24.184398651123047,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_148,2022-06-21,24.103199005126953,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_149,2022-06-22,25.991798400878906,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_150,2022-06-23,25.545700073242188,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_151,2022-06-24,26.10059928894043,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_152,2022-06-25,25.46099853515625,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_153,2022-06-26,25.5226993560791,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_154,2022-06-27,28.290298461914062,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_155,2022-06-28,26.415800094604492,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_156,2022-06-29,25.370100021362305,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_157,2022-06-30,23.972999572753906,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_158,2022-07-01,23.367799758911133,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_159,2022-07-02,20.717199325561523,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_160,2022-07-03,18.271900177001953,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_161,2022-07-04,18.547399520874023,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_162,2022-07-05,19.87139892578125,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_163,2022-07-06,20.48029899597168,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_164,2022-07-07,21.160200119018555,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_165,2022-07-08,21.838499069213867,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_166,2022-07-09,23.364500045776367,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_167,2022-07-10,24.419498443603516,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_168,2022-07-11,22.265399932861328,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_169,2022-07-12,20.830900192260742,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_170,2022-07-13,21.807100296020508,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_171,2022-07-14,21.58009910583496,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_172,2022-07-15,24.607698440551758,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_173,2022-07-16,25.987699508666992,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_174,2022-07-17,26.670499801635742,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_175,2022-07-18,25.572999954223633,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_176,2022-07-19,26.08300018310547,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_177,2022-07-20,26.23979949951172,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_178,2022-07-21,24.612098693847656,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_179,2022-07-22,22.498899459838867,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_180,2022-07-23,22.30389976501465,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_181,2022-07-24,22.110898971557617,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_182,2022-07-25,22.709299087524414,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_183,2022-07-26,22.6747989654541,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_184,2022-07-27,23.843698501586914,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_185,2022-07-28,24.201000213623047,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_186,2022-07-29,23.3976993560791,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_187,2022-07-30,24.35260009765625,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_188,2022-07-31,26.24329948425293,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_189,2022-08-01,25.477798461914062,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_190,2022-08-02,24.798198699951172,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_191,2022-08-03,25.000398635864258,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_192,2022-08-04,24.65829849243164,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_193,2022-08-05,25.031198501586914,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_194,2022-08-06,26.359098434448242,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_195,2022-08-07,28.193899154663086,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_196,2022-08-08,26.810400009155273,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_197,2022-08-09,27.397499084472656,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_198,2022-08-10,27.404600143432617,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_199,2022-08-11,27.454198837280273,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_200,2022-08-12,27.693199157714844,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_201,2022-08-13,28.212299346923828,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_202,2022-08-14,27.068599700927734,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_203,2022-08-15,27.011199951171875,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_204,2022-08-16,27.28059959411621,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_205,2022-08-17,26.6033992767334,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_206,2022-08-18,25.20119857788086,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_207,2022-08-19,24.613100051879883,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_208,2022-08-20,22.59280014038086,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_209,2022-08-21,22.08609962463379,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_210,2022-08-22,23.57339859008789,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_211,2022-08-23,25.83249855041504,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_212,2022-08-24,25.039098739624023,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_213,2022-08-25,25.213899612426758,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_214,2022-08-26,24.806699752807617,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_215,2022-08-27,22.055500030517578,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_216,2022-08-28,21.881898880004883,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_217,2022-08-29,23.004899978637695,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_218,2022-08-30,27.41109848022461,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_219,2022-08-31,31.67999839782715,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_220,2022-09-01,30.305500030517578,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_221,2022-09-02,29.944398880004883,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_222,2022-09-03,31.483699798583984,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_223,2022-09-04,30.52829933166504,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_224,2022-09-05,30.717498779296875,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_225,2022-09-06,31.062299728393555,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_226,2022-09-07,30.724199295043945,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_227,2022-09-08,29.91309928894043,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_228,2022-09-09,23.99020004272461,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_229,2022-09-10,22.818899154663086,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_230,2022-09-11,24.12139892578125,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_231,2022-09-12,22.278799057006836,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_232,2022-09-13,21.182498931884766,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_233,2022-09-14,19.824098587036133,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_234,2022-09-15,19.292200088500977,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_235,2022-09-16,19.479398727416992,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_236,2022-09-17,19.15559959411621,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_237,2022-09-18,18.493200302124023,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_238,2022-09-19,19.060199737548828,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_239,2022-09-20,20.176898956298828,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_240,2022-09-21,19.940500259399414,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_241,2022-09-22,21.90199851989746,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_242,2022-09-23,25.31989860534668,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_243,2022-09-24,25.796899795532227,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_244,2022-09-25,26.34229850769043,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_245,2022-09-26,27.226099014282227,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_246,2022-09-27,28.06869888305664,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_247,2022-09-28,26.969200134277344,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_248,2022-09-29,23.70359992980957,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_249,2022-09-30,19.71739959716797,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_250,2022-10-01,18.852998733520508,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_251,2022-10-02,20.462299346923828,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_252,2022-10-03,20.95599937438965,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_253,2022-10-04,22.079599380493164,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_254,2022-10-05,21.949798583984375,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_255,2022-10-06,21.081298828125,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_256,2022-10-07,21.976499557495117,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_257,2022-10-08,22.555099487304688,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_258,2022-10-09,21.25160026550293,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_259,2022-10-10,19.785999298095703,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_260,2022-10-11,17.865999221801758,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_261,2022-10-12,19.789098739624023,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_262,2022-10-13,19.4960994720459,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_263,2022-10-14,16.58930015563965,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_264,2022-10-15,14.859199523925781,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_265,2022-10-16,16.63129997253418,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_266,2022-10-17,19.231300354003906,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_267,2022-10-18,23.06079864501953,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_268,2022-10-19,24.107898712158203,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_269,2022-10-20,22.978300094604492,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_270,2022-10-21,19.328699111938477,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_271,2022-10-22,15.551799774169922,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_272,2022-10-23,13.98799991607666,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_273,2022-10-24,15.165899276733398,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000004_274,2022-10-25,16.221799850463867,00000000000000000004,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
